feature,Importance
D8_group_1_2_month,1169.7894229888916
V13,1167.2069630622864
D11_group_1_2_month,1165.7578406333923
device_name_fe1,1164.1870534420013
PCA_10,1158.2477233409882
D3_group_1_2_dayofweek,1149.5103557109833
V210,1145.4072370529175
D11_group_1_full,1143.7571284770966
D11_group_2_day,1139.2171955108643
C10_group_3_2_full,1138.7213072776794
V205,1137.8069865107536
C4_group_3_day,1137.7158997058868
D8_group_2_day,1127.9700689315796
C5_group_3_2_day,1125.420461177826
C11_div_C12,1123.453628540039
C10_group_1_day,1121.303585767746
C12_group_1_2_day,1114.539247751236
C4_group_3_2_full,1111.2067112922668
dist1_nunique2_day,1104.2974219322205
D5,1103.2140233516693
V268,1094.7794796824455
D3_group_2_2_dayofweek,1091.0064008235931
C8_group_3_2_day,1084.0453283786774
D10_group_2_dayofweek,1083.4137377738953
C5_group_3_2_dayofweek,1082.6176776885986
V81,1079.3647508621216
V227,1075.9368643760681
V274,1072.285585284233
id_04,1071.60102891922
D3_group_1_dayofweek,1066.5708570480347
D3_group_2_2_full,1064.9810180664062
proc_id_30_1,1063.9812960624695
C4_group_3_2_day,1057.093101978302
